timestamp,address,city,total_demand,outside_temperature_c,is_weekend,is_holiday,peak_hour_flag
6/14/2022 9:08,"926 Rizal St., Brgy. San Roque",Navotas,72.0,41.7,TRUE,TRUE,TRUE
4/5/2022 17:18,"963 Acacia St., Brgy. San Roque",Pateros,46.2,35.9,FALSE,FALSE,FALSE
1/22/2022 1:07,"11 Maharlika St., Brgy. Plainview",Mandaluyong,79.6,43.4,TRUE,FALSE,TRUE
4/3/2022 21:27,"48 Mabini St., Brgy. Addition Hills",San Juan,28.9,32.0,TRUE,FALSE,FALSE
6/15/2022 5:58,"85 Bonifacio St., Brgy. Pulang Lupa",Las Piñas,87.1,45.1,FALSE,TRUE,TRUE
1/18/2022 10:22,"122 Kalayaan St., Brgy. Don Bosco",Parañaque,31.6,32.6,TRUE,FALSE,FALSE
6/26/2022 7:38,"159 Masikap St., Brgy. Malate",Manila,83.6,44.3,TRUE,TRUE,TRUE
7/26/2022 8:18,"196 Sampaguita St., Brgy. Concepcion Uno",Marikina,60.4,39.1,FALSE,FALSE,FALSE
6/20/2022 17:43,"233 Masikap St., Brgy. Fort Bonifacio",Taguig,79.6,43.4,FALSE,TRUE,TRUE
2/17/2022 5:32,"270 Maligaya St., Brgy. Bel-Air",Makati,74.2,42.2,TRUE,TRUE,TRUE
11/15/2022 7:09,"307 Molave St., Brgy. San Isidro",Pasay,78.7,43.2,FALSE,FALSE,TRUE
3/4/2022 12:32,"344 Narra St., Brgy. Tandang Sora",Quezon City,32.4,32.8,FALSE,TRUE,FALSE
12/13/2022 19:24,"381 Dahlia St., Brgy. Tunasan",Muntinlupa,48.4,36.4,FALSE,FALSE,FALSE
6/10/2022 15:43,"418 Narra St., Brgy. Karuhatan",Valenzuela,32.0,32.7,FALSE,TRUE,FALSE
12/30/2022 11:49,"455 Acacia St., Brgy. Potrero",Malabon,53.8,37.6,FALSE,FALSE,FALSE
9/15/2022 1:55,"492 Rizal St., Brgy. Kapitolyo",Pasig,46.7,36.0,FALSE,TRUE,FALSE
10/27/2022 12:34,"529 Mabini St., Brgy. Bagong Silang",Caloocan,69.3,41.1,FALSE,TRUE,TRUE
6/18/2022 8:14,"566 Maharlika St., Brgy. Tanza",Navotas,27.1,31.6,FALSE,TRUE,FALSE
11/11/2022 3:56,"603 Mabini St., Brgy. Aguho",Pateros,67.6,40.7,TRUE,FALSE,TRUE
5/12/2022 22:12,"640 Bonifacio St., Brgy. Hulo",Mandaluyong,60.0,39.0,TRUE,TRUE,FALSE
5/17/2022 23:32,"677 Kalayaan St., Brgy. Balong-Bato",San Juan,98.2,47.6,TRUE,TRUE,TRUE
6/8/2022 17:07,"714 Masikap St., Brgy. Almanza",Las Piñas,92.4,46.3,FALSE,FALSE,TRUE
8/9/2022 20:11,"751 Sampaguita St., Brgy. BF Homes",Parañaque,70.2,41.3,TRUE,FALSE,TRUE
12/18/2022 15:59,"788 Molave St., Brgy. Ermita",Manila,54.7,37.8,FALSE,FALSE,FALSE
4/20/2022 23:12,"825 Maligaya St., Brgy. Sto. Niño",Marikina,88.0,45.3,TRUE,TRUE,TRUE
6/30/2022 23:42,"862 Molave St., Brgy. Ususan",Taguig,29.3,32.1,FALSE,TRUE,FALSE
5/27/2022 16:33,"899 Narra St., Brgy. San Antonio",Makati,24.9,31.1,FALSE,TRUE,FALSE
2/27/2022 13:08,"936 Dahlia St., Brgy. Maricaban",Pasay,67.1,40.6,FALSE,FALSE,TRUE
2/15/2022 11:25,"973 Rizal St., Brgy. Diliman",Quezon City,58.2,38.6,FALSE,FALSE,FALSE
9/12/2022 13:37,"21 Acacia St., Brgy. Alabang",Muntinlupa,21.3,30.3,FALSE,FALSE,FALSE
6/26/2022 6:55,"58 Rizal St., Brgy. Malinta",Valenzuela,24.0,30.9,TRUE,FALSE,FALSE
6/1/2022 13:38,"95 Mabini St., Brgy. Longos",Malabon,48.9,36.5,TRUE,TRUE,FALSE
1/5/2022 13:55,"132 Maharlika St., Brgy. Ugong",Pasig,75.1,42.4,TRUE,TRUE,TRUE
8/22/2022 1:54,"169 Kalayaan St., Brgy. Camarin",Caloocan,22.2,30.5,TRUE,FALSE,FALSE
1/1/2022 6:41,"206 Bonifacio St., Brgy. Daanghari",Navotas,27.1,31.6,TRUE,FALSE,FALSE
8/28/2022 18:37,"243 Kalayaan St., Brgy. Sta. Ana",Pateros,71.1,41.5,TRUE,FALSE,TRUE
10/31/2022 17:39,"280 Masikap St., Brgy. Highway Hills",Mandaluyong,82.2,44.0,TRUE,TRUE,TRUE
3/3/2022 18:54,"317 Sampaguita St., Brgy. Greenhills",San Juan,34.7,33.3,TRUE,FALSE,FALSE
7/27/2022 11:11,"354 Molave St., Brgy. Talon Uno",Las Piñas,76.9,42.8,FALSE,TRUE,TRUE
1/4/2022 7:42,"391 Maligaya St., Brgy. Baclaran",Parañaque,48.9,36.5,TRUE,FALSE,FALSE
2/6/2022 4:41,"428 Dahlia St., Brgy. Sampaloc",Manila,26.7,31.5,TRUE,TRUE,FALSE
11/15/2022 5:45,"465 Narra St., Brgy. Parang",Marikina,25.3,31.2,FALSE,TRUE,FALSE
8/6/2022 17:55,"502 Dahlia St., Brgy. Western Bicutan",Taguig,22.7,30.6,FALSE,FALSE,FALSE
1/2/2022 7:59,"539 Rizal St., Brgy. Poblacion",Makati,24.0,30.9,TRUE,FALSE,FALSE
3/6/2022 18:18,"576 Acacia St., Brgy. Malibay",Pasay,60.0,39.0,TRUE,TRUE,FALSE
4/27/2022 14:22,"613 Maharlika St., Brgy. Cubao",Quezon City,22.7,30.6,TRUE,FALSE,FALSE
2/15/2022 19:19,"650 Mabini St., Brgy. Putatan",Muntinlupa,39.6,34.4,TRUE,FALSE,FALSE
10/14/2022 0:35,"687 Maharlika St., Brgy. Marulas",Valenzuela,42.7,35.1,TRUE,TRUE,FALSE
9/8/2022 2:16,"724 Kalayaan St., Brgy. Concepcion",Malabon,27.6,31.7,TRUE,TRUE,FALSE
7/22/2022 9:11,"761 Bonifacio St., Brgy. San Antonio",Pasig,57.8,38.5,FALSE,FALSE,FALSE
2/14/2022 5:39,"798 Sampaguita St., Brgy. Grace Park",Caloocan,33.3,33.0,FALSE,TRUE,FALSE
1/27/2022 18:09,"835 Masikap St., Brgy. San Roque",Navotas,20.0,30.0,FALSE,FALSE,FALSE
8/28/2022 17:42,"872 Sampaguita St., Brgy. San Roque",Pateros,34.2,33.2,TRUE,FALSE,FALSE
10/13/2022 19:56,"909 Molave St., Brgy. Plainview",Mandaluyong,84.4,44.5,FALSE,TRUE,TRUE
7/6/2022 16:40,"946 Maligaya St., Brgy. Addition Hills",San Juan,21.8,30.4,FALSE,TRUE,FALSE
10/14/2022 9:19,"983 Dahlia St., Brgy. Pulang Lupa",Las Piñas,60.4,39.1,FALSE,TRUE,FALSE
6/1/2022 8:51,"31 Narra St., Brgy. Don Bosco",Parañaque,21.3,30.3,TRUE,FALSE,FALSE
2/7/2022 4:25,"68 Acacia St., Brgy. Malate",Manila,24.9,31.1,FALSE,FALSE,FALSE
1/30/2022 0:20,"105 Rizal St., Brgy. Concepcion Uno",Marikina,90.7,45.9,FALSE,TRUE,TRUE
1/29/2022 15:21,"142 Acacia St., Brgy. Fort Bonifacio",Taguig,32.4,32.8,TRUE,FALSE,FALSE
3/11/2022 15:00,"179 Maharlika St., Brgy. Bel-Air",Makati,97.3,47.4,FALSE,TRUE,TRUE
12/23/2022 10:29,"216 Mabini St., Brgy. San Isidro",Pasay,72.9,41.9,FALSE,TRUE,TRUE
8/10/2022 4:29,"253 Bonifacio St., Brgy. Tandang Sora",Quezon City,40.4,34.6,TRUE,FALSE,FALSE
10/12/2022 13:05,"290 Kalayaan St., Brgy. Tunasan",Muntinlupa,63.1,39.7,FALSE,TRUE,FALSE
9/30/2022 12:33,"327 Bonifacio St., Brgy. Karuhatan",Valenzuela,20.4,30.1,TRUE,TRUE,FALSE
10/4/2022 21:23,"364 Sampaguita St., Brgy. Potrero",Malabon,48.9,36.5,FALSE,TRUE,FALSE
4/2/2022 21:05,"401 Masikap St., Brgy. Kapitolyo",Pasig,41.3,34.8,FALSE,FALSE,FALSE
2/6/2022 7:02,"438 Maligaya St., Brgy. Bagong Silang",Caloocan,41.3,34.8,TRUE,TRUE,FALSE
10/6/2022 10:01,"475 Molave St., Brgy. Tanza",Navotas,45.3,35.7,TRUE,TRUE,FALSE
1/4/2022 6:22,"512 Maligaya St., Brgy. Aguho",Pateros,43.6,35.3,FALSE,TRUE,FALSE
9/27/2022 3:39,"549 Dahlia St., Brgy. Hulo",Mandaluyong,79.6,43.4,TRUE,TRUE,TRUE
7/23/2022 14:30,"586 Narra St., Brgy. Balong-Bato",San Juan,97.3,47.4,FALSE,FALSE,TRUE
10/7/2022 5:23,"623 Acacia St., Brgy. Almanza",Las Piñas,72.9,41.9,TRUE,TRUE,TRUE
2/2/2022 11:15,"660 Rizal St., Brgy. BF Homes",Parañaque,55.1,37.9,TRUE,TRUE,FALSE
4/2/2022 13:48,"697 Mabini St., Brgy. Ermita",Manila,88.0,45.3,TRUE,FALSE,TRUE
5/11/2022 20:34,"734 Maharlika St., Brgy. Sto. Niño",Marikina,30.7,32.4,TRUE,TRUE,FALSE
8/13/2022 17:25,"771 Mabini St., Brgy. Ususan",Taguig,45.3,35.7,TRUE,TRUE,FALSE
4/16/2022 8:48,"808 Bonifacio St., Brgy. San Antonio",Makati,32.4,32.8,FALSE,FALSE,FALSE
3/24/2022 15:34,"845 Kalayaan St., Brgy. Maricaban",Pasay,84.4,44.5,FALSE,TRUE,TRUE
2/11/2022 6:44,"882 Masikap St., Brgy. Diliman",Quezon City,23.6,30.8,TRUE,FALSE,FALSE
6/1/2022 21:41,"919 Sampaguita St., Brgy. Alabang",Muntinlupa,20.4,30.1,TRUE,FALSE,FALSE
9/10/2022 4:00,"956 Masikap St., Brgy. Malinta",Valenzuela,88.0,45.3,FALSE,FALSE,TRUE
11/10/2022 10:19,"993 Maligaya St., Brgy. Longos",Malabon,60.0,39.0,TRUE,TRUE,FALSE
11/3/2022 10:24,"41 Molave St., Brgy. Ugong",Pasig,31.6,32.6,TRUE,FALSE,FALSE
5/30/2022 7:27,"78 Narra St., Brgy. Camarin",Caloocan,41.3,34.8,TRUE,FALSE,FALSE
6/27/2022 1:50,"115 Dahlia St., Brgy. Daanghari",Navotas,93.3,46.5,TRUE,TRUE,TRUE
12/24/2022 6:40,"152 Narra St., Brgy. Sta. Ana",Pateros,65.3,40.2,FALSE,TRUE,TRUE
2/12/2022 0:17,"189 Acacia St., Brgy. Highway Hills",Mandaluyong,97.3,47.4,TRUE,FALSE,TRUE
9/5/2022 2:39,"226 Rizal St., Brgy. Greenhills",San Juan,100.0,48.0,FALSE,FALSE,TRUE
2/5/2022 8:33,"263 Mabini St., Brgy. Talon Uno",Las Piñas,43.6,35.3,TRUE,FALSE,FALSE
8/24/2022 10:37,"300 Maharlika St., Brgy. Baclaran",Parañaque,70.2,41.3,TRUE,FALSE,TRUE
11/23/2022 16:21,"337 Kalayaan St., Brgy. Sampaloc",Manila,20.0,30.0,FALSE,TRUE,FALSE
4/11/2022 18:27,"374 Bonifacio St., Brgy. Parang",Marikina,48.4,36.4,TRUE,TRUE,FALSE
12/2/2022 12:15,"411 Kalayaan St., Brgy. Western Bicutan",Taguig,70.2,41.3,TRUE,TRUE,TRUE
10/2/2022 16:20,"448 Masikap St., Brgy. Poblacion",Makati,64.4,40.0,FALSE,TRUE,FALSE
5/9/2022 0:31,"485 Sampaguita St., Brgy. Malibay",Pasay,25.8,31.3,TRUE,TRUE,FALSE
4/28/2022 5:26,"522 Molave St., Brgy. Cubao",Quezon City,34.2,33.2,FALSE,TRUE,FALSE
5/8/2022 8:02,"559 Maligaya St., Brgy. Putatan",Muntinlupa,20.4,30.1,TRUE,FALSE,FALSE
9/6/2022 10:52,"596 Molave St., Brgy. Marulas",Valenzuela,67.1,40.6,FALSE,FALSE,TRUE
3/10/2022 14:17,"633 Narra St., Brgy. Concepcion",Malabon,31.6,32.6,TRUE,TRUE,FALSE
8/3/2022 22:46,"670 Dahlia St., Brgy. San Antonio",Pasig,46.2,35.9,FALSE,TRUE,FALSE
3/29/2022 4:40,"707 Rizal St., Brgy. Grace Park",Caloocan,96.4,47.2,FALSE,FALSE,TRUE
10/7/2022 5:09,"744 Acacia St., Brgy. San Roque",Navotas,37.8,34.0,TRUE,TRUE,FALSE
12/22/2022 15:53,"781 Rizal St., Brgy. San Roque",Pateros,76.0,42.6,FALSE,TRUE,TRUE
7/19/2022 2:37,"818 Mabini St., Brgy. Plainview",Mandaluyong,21.3,30.3,FALSE,FALSE,FALSE
4/25/2022 19:01,"855 Maharlika St., Brgy. Addition Hills",San Juan,64.4,40.0,FALSE,TRUE,FALSE
4/28/2022 0:10,"892 Kalayaan St., Brgy. Pulang Lupa",Las Piñas,32.0,32.7,TRUE,TRUE,FALSE
6/22/2022 21:45,"929 Bonifacio St., Brgy. Don Bosco",Parañaque,21.8,30.4,FALSE,TRUE,FALSE
11/29/2022 16:56,"966 Sampaguita St., Brgy. Malate",Manila,37.3,33.9,FALSE,TRUE,FALSE
3/4/2022 18:45,"14 Masikap St., Brgy. Concepcion Uno",Marikina,60.4,39.1,FALSE,TRUE,FALSE
7/31/2022 4:59,"51 Sampaguita St., Brgy. Fort Bonifacio",Taguig,65.3,40.2,TRUE,TRUE,TRUE
1/27/2022 2:23,"88 Molave St., Brgy. Bel-Air",Makati,76.9,42.8,TRUE,FALSE,TRUE
4/24/2022 12:03,"125 Maligaya St., Brgy. San Isidro",Pasay,34.7,33.3,FALSE,TRUE,FALSE
9/6/2022 7:32,"162 Dahlia St., Brgy. Tandang Sora",Quezon City,20.0,30.0,TRUE,TRUE,FALSE
4/1/2022 6:53,"199 Narra St., Brgy. Tunasan",Muntinlupa,29.8,32.2,FALSE,FALSE,FALSE
9/26/2022 13:22,"236 Dahlia St., Brgy. Karuhatan",Valenzuela,75.1,42.4,FALSE,TRUE,TRUE
12/25/2022 19:25,"273 Rizal St., Brgy. Potrero",Malabon,20.9,30.2,TRUE,TRUE,FALSE
10/12/2022 18:50,"310 Acacia St., Brgy. Kapitolyo",Pasig,23.6,30.8,FALSE,FALSE,FALSE
2/28/2022 22:14,"347 Maharlika St., Brgy. Bagong Silang",Caloocan,57.8,38.5,FALSE,FALSE,FALSE
6/13/2022 2:41,"384 Mabini St., Brgy. Tanza",Navotas,51.1,37.0,TRUE,FALSE,FALSE
8/14/2022 8:46,"421 Maharlika St., Brgy. Aguho",Pateros,28.4,31.9,TRUE,TRUE,FALSE
6/24/2022 18:37,"458 Kalayaan St., Brgy. Hulo",Mandaluyong,56.0,38.1,FALSE,FALSE,FALSE
12/11/2022 21:39,"495 Bonifacio St., Brgy. Balong-Bato",San Juan,26.7,31.5,FALSE,FALSE,FALSE
6/14/2022 14:34,"532 Sampaguita St., Brgy. Almanza",Las Piñas,51.1,37.0,TRUE,TRUE,FALSE
11/8/2022 0:09,"569 Masikap St., Brgy. BF Homes",Parañaque,32.4,32.8,TRUE,TRUE,FALSE
8/15/2022 16:35,"606 Maligaya St., Brgy. Ermita",Manila,62.2,39.5,TRUE,TRUE,FALSE
11/12/2022 22:57,"643 Molave St., Brgy. Sto. Niño",Marikina,97.3,47.4,FALSE,FALSE,TRUE
5/18/2022 20:00,"680 Maligaya St., Brgy. Ususan",Taguig,89.8,45.7,TRUE,TRUE,TRUE
9/3/2022 15:33,"717 Dahlia St., Brgy. San Antonio",Makati,80.9,43.7,TRUE,TRUE,TRUE
7/10/2022 5:21,"754 Narra St., Brgy. Maricaban",Pasay,20.9,30.2,FALSE,TRUE,FALSE
6/20/2022 16:40,"791 Acacia St., Brgy. Diliman",Quezon City,43.6,35.3,TRUE,TRUE,FALSE
7/12/2022 4:06,"828 Rizal St., Brgy. Alabang",Muntinlupa,96.4,47.2,FALSE,FALSE,TRUE
5/7/2022 21:40,"865 Acacia St., Brgy. Malinta",Valenzuela,24.4,31.0,TRUE,FALSE,FALSE
9/18/2022 13:45,"902 Maharlika St., Brgy. Longos",Malabon,35.6,33.5,FALSE,TRUE,FALSE
1/22/2022 11:34,"939 Mabini St., Brgy. Ugong",Pasig,91.6,46.1,FALSE,FALSE,TRUE
3/12/2022 22:27,"976 Bonifacio St., Brgy. Camarin",Caloocan,33.8,33.1,FALSE,FALSE,FALSE
9/23/2022 3:35,"24 Kalayaan St., Brgy. Daanghari",Navotas,64.0,39.9,TRUE,FALSE,FALSE
11/6/2022 15:45,"61 Bonifacio St., Brgy. Sta. Ana",Pateros,37.8,34.0,TRUE,TRUE,FALSE
7/9/2022 8:23,"98 Sampaguita St., Brgy. Highway Hills",Mandaluyong,21.8,30.4,TRUE,FALSE,FALSE
9/6/2022 20:02,"135 Masikap St., Brgy. Greenhills",San Juan,21.3,30.3,TRUE,FALSE,FALSE
5/16/2022 0:17,"172 Maligaya St., Brgy. Talon Uno",Las Piñas,22.7,30.6,TRUE,FALSE,FALSE
7/30/2022 15:59,"209 Molave St., Brgy. Baclaran",Parañaque,23.6,30.8,TRUE,FALSE,FALSE
6/24/2022 13:34,"246 Narra St., Brgy. Sampaloc",Manila,32.4,32.8,TRUE,TRUE,FALSE
1/25/2022 10:06,"283 Dahlia St., Brgy. Parang",Marikina,39.6,34.4,TRUE,TRUE,FALSE
9/6/2022 0:26,"320 Narra St., Brgy. Western Bicutan",Taguig,21.3,30.3,TRUE,FALSE,FALSE
3/27/2022 23:19,"357 Acacia St., Brgy. Poblacion",Makati,64.4,40.0,FALSE,TRUE,FALSE
5/10/2022 22:07,"394 Rizal St., Brgy. Malibay",Pasay,41.3,34.8,FALSE,FALSE,FALSE
5/1/2022 8:37,"431 Mabini St., Brgy. Cubao",Quezon City,20.9,30.2,FALSE,TRUE,FALSE
4/22/2022 20:14,"468 Maharlika St., Brgy. Putatan",Muntinlupa,37.3,33.9,FALSE,TRUE,FALSE
2/28/2022 5:15,"505 Mabini St., Brgy. Marulas",Valenzuela,34.7,33.3,FALSE,FALSE,FALSE
7/29/2022 22:46,"542 Bonifacio St., Brgy. Concepcion",Malabon,22.7,30.6,TRUE,TRUE,FALSE
10/22/2022 21:03,"579 Kalayaan St., Brgy. San Antonio",Pasig,35.6,33.5,TRUE,TRUE,FALSE
5/23/2022 21:53,"616 Masikap St., Brgy. Grace Park",Caloocan,36.0,33.6,TRUE,TRUE,FALSE
7/12/2022 23:17,"653 Sampaguita St., Brgy. San Roque",Navotas,72.9,41.9,TRUE,FALSE,TRUE
6/5/2022 10:14,"690 Masikap St., Brgy. San Roque",Pateros,20.4,30.1,FALSE,TRUE,FALSE
10/25/2022 19:46,"727 Maligaya St., Brgy. Plainview",Mandaluyong,37.8,34.0,TRUE,FALSE,FALSE
1/8/2022 13:27,"764 Molave St., Brgy. Addition Hills",San Juan,70.2,41.3,FALSE,TRUE,TRUE
12/14/2022 16:07,"801 Narra St., Brgy. Pulang Lupa",Las Piñas,80.9,43.7,TRUE,TRUE,TRUE
12/6/2022 22:48,"838 Dahlia St., Brgy. Don Bosco",Parañaque,76.9,42.8,FALSE,FALSE,TRUE
4/1/2022 19:45,"875 Rizal St., Brgy. Malate",Manila,27.1,31.6,FALSE,FALSE,FALSE
8/15/2022 13:33,"912 Acacia St., Brgy. Concepcion Uno",Marikina,21.3,30.3,FALSE,TRUE,FALSE
6/30/2022 14:00,"949 Rizal St., Brgy. Fort Bonifacio",Taguig,93.3,46.5,TRUE,TRUE,TRUE
3/24/2022 14:32,"986 Mabini St., Brgy. Bel-Air",Makati,26.7,31.5,TRUE,TRUE,FALSE
4/29/2022 4:39,"34 Maharlika St., Brgy. San Isidro",Pasay,65.3,40.2,TRUE,TRUE,TRUE
4/3/2022 23:02,"71 Kalayaan St., Brgy. Tandang Sora",Quezon City,61.3,39.3,FALSE,FALSE,FALSE
10/30/2022 7:21,"108 Bonifacio St., Brgy. Tunasan",Muntinlupa,52.4,37.3,FALSE,FALSE,FALSE
10/30/2022 11:42,"145 Kalayaan St., Brgy. Karuhatan",Valenzuela,25.3,31.2,TRUE,TRUE,FALSE
8/27/2022 23:49,"182 Masikap St., Brgy. Potrero",Malabon,85.3,44.7,TRUE,FALSE,TRUE
7/12/2022 19:35,"219 Sampaguita St., Brgy. Kapitolyo",Pasig,33.3,33.0,FALSE,FALSE,FALSE
11/15/2022 20:42,"256 Molave St., Brgy. Bagong Silang",Caloocan,41.3,34.8,TRUE,FALSE,FALSE
12/15/2022 9:44,"293 Maligaya St., Brgy. Tanza",Navotas,55.1,37.9,FALSE,FALSE,FALSE
5/16/2022 4:35,"330 Molave St., Brgy. Aguho",Pateros,60.0,39.0,TRUE,FALSE,FALSE
5/18/2022 0:05,"367 Narra St., Brgy. Hulo",Mandaluyong,37.3,33.9,TRUE,FALSE,FALSE
5/3/2022 20:56,"404 Dahlia St., Brgy. Balong-Bato",San Juan,24.4,31.0,TRUE,FALSE,FALSE
5/23/2022 21:21,"441 Rizal St., Brgy. Almanza",Las Piñas,37.3,33.9,FALSE,FALSE,FALSE
10/8/2022 13:26,"478 Acacia St., Brgy. BF Homes",Parañaque,46.7,36.0,TRUE,FALSE,FALSE
6/27/2022 22:59,"515 Maharlika St., Brgy. Ermita",Manila,25.8,31.3,FALSE,FALSE,FALSE
8/28/2022 6:16,"552 Mabini St., Brgy. Sto. Niño",Marikina,24.4,31.0,TRUE,TRUE,FALSE
1/15/2022 21:42,"589 Maharlika St., Brgy. Ususan",Taguig,67.6,40.7,FALSE,TRUE,TRUE
12/13/2022 8:16,"626 Kalayaan St., Brgy. San Antonio",Makati,33.3,33.0,FALSE,TRUE,FALSE
7/21/2022 22:33,"663 Bonifacio St., Brgy. Maricaban",Pasay,32.0,32.7,FALSE,FALSE,FALSE
6/10/2022 11:05,"700 Sampaguita St., Brgy. Diliman",Quezon City,24.0,30.9,TRUE,TRUE,FALSE
7/23/2022 7:00,"737 Masikap St., Brgy. Alabang",Muntinlupa,20.9,30.2,TRUE,TRUE,FALSE
6/3/2022 0:00,"774 Sampaguita St., Brgy. Malinta",Valenzuela,42.2,35.0,TRUE,FALSE,FALSE
4/15/2022 7:48,"811 Molave St., Brgy. Longos",Malabon,20.0,30.0,FALSE,TRUE,FALSE
11/4/2022 11:31,"848 Maligaya St., Brgy. Ugong",Pasig,48.9,36.5,FALSE,TRUE,FALSE
5/22/2022 7:28,"885 Dahlia St., Brgy. Camarin",Caloocan,72.0,41.7,FALSE,TRUE,TRUE
6/11/2022 23:55,"922 Narra St., Brgy. Daanghari",Navotas,73.3,42.0,TRUE,FALSE,TRUE
7/14/2022 1:51,"959 Dahlia St., Brgy. Sta. Ana",Pateros,22.2,30.5,FALSE,FALSE,FALSE
12/10/2022 11:45,"996 Rizal St., Brgy. Highway Hills",Mandaluyong,26.7,31.5,FALSE,TRUE,FALSE
11/6/2022 6:19,"44 Acacia St., Brgy. Greenhills",San Juan,80.4,43.6,TRUE,FALSE,TRUE
2/13/2022 11:23,"81 Maharlika St., Brgy. Talon Uno",Las Piñas,77.8,43.0,TRUE,TRUE,TRUE
11/19/2022 14:11,"118 Mabini St., Brgy. Baclaran",Parañaque,79.6,43.4,FALSE,FALSE,TRUE
4/20/2022 2:33,"155 Bonifacio St., Brgy. Sampaloc",Manila,94.7,46.8,FALSE,TRUE,TRUE
9/10/2022 5:27,"192 Kalayaan St., Brgy. Parang",Marikina,24.4,31.0,TRUE,TRUE,FALSE
2/18/2022 12:31,"229 Bonifacio St., Brgy. Western Bicutan",Taguig,34.2,33.2,TRUE,FALSE,FALSE
1/21/2022 1:36,"266 Sampaguita St., Brgy. Poblacion",Makati,88.0,45.3,FALSE,TRUE,TRUE
2/28/2022 12:52,"303 Masikap St., Brgy. Malibay",Pasay,72.9,41.9,FALSE,FALSE,TRUE
9/30/2022 17:03,"340 Maligaya St., Brgy. Cubao",Quezon City,60.0,39.0,TRUE,TRUE,FALSE
8/13/2022 3:16,"377 Molave St., Brgy. Putatan",Muntinlupa,48.4,36.4,FALSE,FALSE,FALSE
10/23/2022 17:38,"414 Maligaya St., Brgy. Marulas",Valenzuela,24.4,31.0,TRUE,FALSE,FALSE
8/23/2022 2:40,"451 Dahlia St., Brgy. Concepcion",Malabon,20.0,30.0,FALSE,TRUE,FALSE
9/19/2022 12:46,"488 Narra St., Brgy. San Antonio",Pasig,22.7,30.6,FALSE,TRUE,FALSE
7/3/2022 11:04,"525 Acacia St., Brgy. Grace Park",Caloocan,26.7,31.5,TRUE,TRUE,FALSE
7/19/2022 12:41,"562 Rizal St., Brgy. San Roque",Navotas,42.7,35.1,TRUE,FALSE,FALSE
5/20/2022 12:21,"599 Acacia St., Brgy. San Roque",Pateros,92.4,46.3,FALSE,TRUE,TRUE
1/10/2022 23:55,"636 Maharlika St., Brgy. Plainview",Mandaluyong,23.1,30.7,TRUE,FALSE,FALSE
6/26/2022 0:33,"673 Mabini St., Brgy. Addition Hills",San Juan,76.9,42.8,TRUE,FALSE,TRUE
5/2/2022 8:20,"710 Bonifacio St., Brgy. Pulang Lupa",Las Piñas,22.2,30.5,FALSE,FALSE,FALSE
6/22/2022 1:10,"747 Kalayaan St., Brgy. Don Bosco",Parañaque,26.2,31.4,FALSE,TRUE,FALSE
8/8/2022 9:55,"784 Masikap St., Brgy. Malate",Manila,23.1,30.7,FALSE,TRUE,FALSE
5/12/2022 10:51,"821 Sampaguita St., Brgy. Concepcion Uno",Marikina,65.3,40.2,FALSE,TRUE,TRUE
2/18/2022 17:36,"858 Masikap St., Brgy. Fort Bonifacio",Taguig,90.7,45.9,FALSE,FALSE,TRUE
11/12/2022 3:21,"895 Maligaya St., Brgy. Bel-Air",Makati,20.4,30.1,FALSE,TRUE,FALSE
4/12/2022 12:14,"932 Molave St., Brgy. San Isidro",Pasay,21.8,30.4,FALSE,FALSE,FALSE
5/26/2022 6:42,"969 Narra St., Brgy. Tandang Sora",Quezon City,94.7,46.8,TRUE,FALSE,TRUE
2/15/2022 7:37,"17 Dahlia St., Brgy. Tunasan",Muntinlupa,26.2,31.4,TRUE,TRUE,FALSE
1/14/2022 5:36,"54 Narra St., Brgy. Karuhatan",Valenzuela,77.8,43.0,TRUE,TRUE,TRUE
6/6/2022 22:34,"91 Acacia St., Brgy. Potrero",Malabon,58.2,38.6,TRUE,FALSE,FALSE
8/17/2022 5:14,"128 Rizal St., Brgy. Kapitolyo",Pasig,67.1,40.6,TRUE,FALSE,TRUE
4/8/2022 4:37,"165 Mabini St., Brgy. Bagong Silang",Caloocan,20.4,30.1,FALSE,FALSE,FALSE
8/7/2022 2:26,"202 Maharlika St., Brgy. Tanza",Navotas,58.2,38.6,TRUE,TRUE,FALSE
10/8/2022 10:34,"239 Mabini St., Brgy. Aguho",Pateros,66.2,40.4,TRUE,FALSE,TRUE
5/23/2022 20:18,"276 Bonifacio St., Brgy. Hulo",Mandaluyong,53.8,37.6,TRUE,TRUE,FALSE
6/4/2022 13:02,"313 Kalayaan St., Brgy. Balong-Bato",San Juan,34.2,33.2,TRUE,TRUE,FALSE
6/20/2022 14:02,"350 Masikap St., Brgy. Almanza",Las Piñas,24.4,31.0,FALSE,TRUE,FALSE
2/3/2022 13:39,"387 Sampaguita St., Brgy. BF Homes",Parañaque,66.2,40.4,TRUE,TRUE,TRUE
3/2/2022 6:13,"424 Molave St., Brgy. Ermita",Manila,24.0,30.9,TRUE,FALSE,FALSE
4/2/2022 11:17,"461 Maligaya St., Brgy. Sto. Niño",Marikina,36.0,33.6,TRUE,TRUE,FALSE
12/13/2022 11:30,"498 Molave St., Brgy. Ususan",Taguig,52.0,37.2,FALSE,FALSE,FALSE
1/9/2022 10:57,"535 Narra St., Brgy. San Antonio",Makati,92.4,46.3,TRUE,FALSE,TRUE
